month	title	m_facebook	n_facebook	url	category
06	[단독] 포스코, 전병일 대우인터 사장 해임키로	21	109	http://news.mk.co.kr/news_forward.php?domain=news&no=554860&year=2015	business
06	수년간 여학생 성추행의혹 서울대 경영대 교수 파면	34	50	http://news.mk.co.kr/news_forward.php?domain=news&no=554861&year=2015	society
06	이 기사는 제목이 없습니다.	18	10	http://star.mk.co.kr/new/view.php?mc=ST&no=554570&year=2015	gen
06	양천구 목동, 메르스 확진자 발생 ‘이대목동병원서 최종 확진’	1286	1038	http://star.mk.co.kr/new/view.php?mc=ST&no=554575&year=2015	gen
06	동국대 ‘기업가 정신 팩토리’ 개소	13	11	http://news.mk.co.kr/news_forward.php?domain=news&no=554433&year=2015	society
06	메르스 차단 정부 힘만으론 안된다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=554353&year=2015	gen
06	판교광풍後 최고 위례 청약 열기	12	0	http://news.mk.co.kr/news_forward.php?domain=news&no=554368&year=2015	estate
06	늑장 병원명단 공개에 교육계 분통, 알고보니…	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=554978&year=2015	society
06	"千 ""야성잃은 새정치, 기득권 안주"""	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=542143&year=2015	politics
06	두산인프라코어, 佛자회사 몽타베르 매각	0	3	http://news.mk.co.kr/news_forward.php?domain=news&no=542172&year=2015	business
06	홈플러스 인수전 5~6곳 관심	14	0	http://news.mk.co.kr/news_forward.php?domain=news&no=542169&year=2015	business
06	증권사, 개인 신용거래 조인다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=542108&year=2015	stock
06	아저씨들, 이모티콘에 꽂혔다	0	38	http://news.mk.co.kr/news_forward.php?domain=news&no=542094&year=2015	society
06	서경배 아모레퍼시픽그룹 회장 | 무명에서 명품으로, 세계로 향해가는 아모레퍼시픽	1	17	http://news.mk.co.kr/news_forward.php?domain=news&no=542290&year=2015	gen
06	Gov’t to put suspected MERS patients into ‘compulsory quarantine’	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=542366&year=2015	gen
06	외국인, 삼성물산 기록적 매수…엘리엇 우군확보 나섰나	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=542195&year=2015	stock
06	부산 메르스 양성반응자와 4일 함께 지낸 부인은 `음성`	7	1	http://news.mk.co.kr/news_forward.php?domain=news&no=546933&year=2015	society
06	용인 메르스, 1차서 2명 양성 반응… 격리 병원 이송	3	0	http://star.mk.co.kr/new/view.php?mc=ST&no=546865&year=2015	gen
06	[사물의 철학] 방제복 - 외계 점령군	0	14	http://news.mk.co.kr/news_forward.php?domain=news&no=542230&year=2015	gen
06	`한국사위` 韓홀대 日환대	104	3	http://news.mk.co.kr/news_forward.php?domain=news&no=542239&year=2015	international
06	"최경환 ""올해 경제 3% 초반 성장 예상""(종합)"	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=543265&year=2015	economy
06	"""한일, 9일 서울서 日 세계유산 등재 2차 협의 개최"""	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=543280&year=2015	politics
06	"""서울 의사, 격리통보에도 1400명 규모 행사 참석""(속보)"	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=539512&year=2015	society
06	"박원순 ""메르스 의사 접촉 1565명, 잠복기간 강제 격리 검토""(속보)"	0	6	http://news.mk.co.kr/news_forward.php?domain=news&no=539549&year=2015	society
06	검찰 `成 2억 수수` 새누리당 대선캠프 관계자 체포(종합)	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=539589&year=2015	society
06	축구대통령 하야시킨 71세 기자	24	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538550&year=2015	international
06	日 첨단로켓기지 신설…年 10기 쏘아올린다	12	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538552&year=2015	international
06	[글로벌Q] 대체에너지 1조 투자…이케아 의도는?	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=538548&year=2015	international
06	"연애혁명 232 작가, 앵무새 `뀨` 공개…""나 뀨엽죠?"""	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=539145&year=2015	society
06	"덤앤더머스 ""헤이브레드 빵 배달 사업 인수""…5일부터 서비스"	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=539174&year=2015	business
06	"삼성 ""합병 문제없다…주주들과 소통할것"""	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538702&year=2015	stock
06	IMF, `재정위기` 이라크에 9000억원 지원키로	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=544390&year=2015	international
06	수원 공군기지 이전 확정	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538390&year=2015	estate
06	왕십리역 철도용지 주택임대사업 가속	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538362&year=2015	estate
06	[테마진단] 메르스보다 `병원 공포증`이 더 문제다	0	11	http://news.mk.co.kr/news_forward.php?domain=news&no=538417&year=2015	gen
06	낯선 `송홧가루 소금`이 판로 뚫은 비결은	27	125	http://news.mk.co.kr/news_forward.php?domain=news&no=538435&year=2015	business
06	[포토에세이] 공든 탑, 무너지지 않기를	0	5	http://news.mk.co.kr/news_forward.php?domain=news&no=538406&year=2015	gen
06	北 “남한, 메르스 검역장비 개성공단에 지원해달라”	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=537544&year=2015	politics
06	내수침체 주범 중 하나는 ‘급등한 월세’	9	0	http://news.mk.co.kr/news_forward.php?domain=news&no=537559&year=2015	economy
06	프리미엄 한식뷔페의 원조 ‘풀잎채’	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=536692&year=2015	business
06	LG유플러스-위메프 “만원이상 결제하면 5000원 할인” 서버 다운	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=536685&year=2015	business
06	[카드뉴스]메르스, 영화보다 참담한 `현실`	0	17	http://news.mk.co.kr/news_forward.php?domain=news&no=536135&year=2015	society
06	최경환 “노동시장 개혁이 한국경제 성장의 열쇠”	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535837&year=2015	economy
06	제주국제자유도시개발센터, 제주헬스케어타운에 中자본 1조 유치…벤처기업 요람으로	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535179&year=2015	gen
06	미국계 헤지펀드, 삼성물산 7% 지분매수…“합병 불공정”	8	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535552&year=2015	stock
06	갈수록 힘실리는 금리인하론…한은 내주 `방아쇠` 당기나	3	2	http://news.mk.co.kr/news_forward.php?domain=news&no=535159&year=2015	gen
06	"늪에 빠진 한국 제조업…""ICT융합이 유일한 돌파구"""	182	89	http://news.mk.co.kr/news_forward.php?domain=news&no=535146&year=2015	gen
06	제조업 미래 바꾸는 스마트공장·3D프린팅	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=535155&year=2015	gen
06	[사설] 朴대통령 주재 뒷북회의 컨트롤타워 있긴한가	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535080&year=2015	gen
06	오산공군기지 간부 메르스 의심 판정…100여명 격리 조치	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535088&year=2015	society
06	메르스에 감염되어 회사에 출근하지 못할 때 유급? 무급?	21	0	http://biz.mk.co.kr/mk_column_view.php?type=person&uid=257323	gen
06	한국, OECD 국가 중 ‘사회적 연계’ 최악…전체 27위로 두단계 하락↓	0	19	http://news.mk.co.kr/news_forward.php?domain=news&no=537192&year=2015	society
06	비리몸통 FIFA 블라터 15년간 쫓은 ‘백발의 추적자’	0	26	http://news.mk.co.kr/news_forward.php?domain=news&no=538238&year=2015	international
06	[카드뉴스] 메르스 확진 보름 지난 한국 사회 지금은…	0	5	http://news.mk.co.kr/news_forward.php?domain=news&no=538235&year=2015	society
06	신세계인터내셔날 자주(JAJU),크리에이티브 디렉터에 오준식씨	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538174&year=2015	business
06	메르스 병원 공개 웹사이트, IT전문가들도 정교함에 놀라	7	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538096&year=2015	society
06	메르스 비상속 해외 출장···유정복은 출국, 남경필은 취소	1	1	http://news.mk.co.kr/news_forward.php?domain=news&no=538104&year=2015	society
06	‘메르스’ 대전서 80대 의심환자 숨져 ‘2차 검사 결과 양성’	1	0	http://star.mk.co.kr/new/view.php?mc=ST&no=538004&year=2015	gen
06	아산나눔재단, 이스라엘 대사관과 ‘스타트 텔 아비브 2015’ 한국대회 개최	56	0	http://news.mk.co.kr/news_forward.php?domain=news&no=537849&year=2015	business
06	통진당 빼고 다 모였다···진보진영 결집 선언	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=537855&year=2015	politics
06	‘자신을 8억원에 팔겠다’고 광고한 남성…이유는?	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=544235&year=2015	international
06	"박 대통령 ""안팎으로 많은 어려움과 도전에 직면…단합 필요""(종합)"	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=544112&year=2015	politics
06	[Tour holic] 유비무환 해외 안전여행팁 3	72	0	http://news.mk.co.kr/news_forward.php?domain=news&no=543453&year=2015	culture
06	[사설] 확산일로 메르스, 국가 기강이 더 걱정스럽다	0	7	http://news.mk.co.kr/news_forward.php?domain=news&no=543389&year=2015	gen
06	`부천 메르스` 확진자 발생, 접촉자 관리대상 분류 아니었다…추적 中	2	49	http://news.mk.co.kr/news_forward.php?domain=news&no=544151&year=2015	society
06	"전문가들 ""메르스 백신 없지만 치료법은 있어…감염 예방하려면?"""	12	1	http://news.mk.co.kr/news_forward.php?domain=news&no=544139&year=2015	society
06	"박원순 ""서울시 민관합동 8개 TF 신설해 오늘 가동""(종합)"	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=544304&year=2015	politics
06	국세청·맥쿼리 `100억 전쟁`	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538712&year=2015	society
06	메르스 `3차 감염 의심` 80대 사망자, 최종 양성 판정(종합)	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=539024&year=2015	society
06	軍까지 뚫은 메르스…오산공군기지 등 90여명 격리	0	11	http://news.mk.co.kr/news_forward.php?domain=news&no=538666&year=2015	gen
06	"""한 문제만 틀려도 2등급"" 국어·영어 쉬웠다"	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538632&year=2015	society
06	슬그머니 사라진 `손씻기 캠페인`	27	1	http://news.mk.co.kr/news_forward.php?domain=news&no=538692&year=2015	gen
06	성추행 피해 여학생에게 `가해자 사과 동영상` 보라니	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538638&year=2015	society
06	작년 월세 2.8%↑…소득격차 더 심해져	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538595&year=2015	economy
06	내수 동반없는 `빈수레 성장`…1분기 국민소득 4.2% 증가	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538600&year=2015	economy
06	"""인파 두렵다"" 영화관 안가고…""한국 무섭다"" 발 돌린 유커"	0	5	http://news.mk.co.kr/news_forward.php?domain=news&no=538561&year=2015	gen
06	MERS begins to affect Korean economy	30	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538505&year=2015	gen
06	폰카로 `토성`도 찍네…LG G4 카메라 SNS서 화제	3	2	http://news.mk.co.kr/news_forward.php?domain=news&no=538508&year=2015	business
06	문자 이어 음성스팸도 바로 차단	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538513&year=2015	business
06	국정공백에 방역체계 흔들…메르스 혼란 키워	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=538522&year=2015	politics
06	바나나 칼로리, 다이어트에 최고…`이것`과 궁합 잘 맞아	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526215&year=2015	society
06	MS, 윈도우10 무료 업그레이드 예약 시작…모든 윈도우7·8.1 사용자 대상	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525949&year=2015	it
06	감염학회 “메르스 지역사회 확산 가능성 낮다”	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525957&year=2015	society
06	쪼그라지는 경제…`불황형 흑자` 끝이 안보인다	5	1	http://news.mk.co.kr/news_forward.php?domain=news&no=529842&year=2015	economy
06	평택 쌍용차 직원도 확진…산업계 대책 고심	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=529838&year=2015	gen
06	메르스 3차감염 무조건 막겠다더니…양치기 소년 된 방역당국	38	117	http://news.mk.co.kr/news_forward.php?domain=news&no=529834&year=2015	gen
06	"권오갑 ""더이상 감원 없다""…현대重 구조조정 마무리 단계"	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525470&year=2015	business
06	KT, 데이터요금 재반격	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525474&year=2015	business
06	대전 메르스 격리 109명…비상 대응 체계 강화	4	1	http://news.mk.co.kr/news_forward.php?domain=news&no=530070&year=2015	society
06	"[메르스 충격] 여행업계 ""방한 관광객 취소 2500명 추정"""	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=530097&year=2015	culture
06	바이러스의 역습…천연두에서 스페인독감·에이즈·에볼라·메르스	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525327&year=2015	it
06	금형에 QR코드 심어 생산·물류비 대폭 절감	129	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525356&year=2015	business
06	동남아 4國 정상 잇단 訪日 왜	15	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529845&year=2015	international
06	감염학회 “메르스 치료제 시판까지 적어도 10년 이상 소요”	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=530043&year=2015	society
06	문형표 장관 “메르스 관련 휴교령, 아직 이르다고 생각해”	0	2	http://news.mk.co.kr/news_forward.php?domain=news&no=530040&year=2015	society
06	2 Mers deaths and 2 tertiary infections reported in S. Korea	0	4	http://news.mk.co.kr/news_forward.php?domain=news&no=529944&year=2015	gen
06	[레이더P] 與野 경제토론회 한다면…출전 가상 라인업	41	3	http://news.mk.co.kr/news_forward.php?domain=news&no=529931&year=2015	politics
06	마윈따라 주식투자한 부부, 하룻밤새 1조원 대박	33	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529781&year=2015	international
06	없어서 못팔던 희토류 폭락	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529780&year=2015	international
06	`클래시 오브 클랜` 게임 업체에 투자 쏟아붓는 손정의	2	39	http://news.mk.co.kr/news_forward.php?domain=news&no=529782&year=2015	international
06	중국판 세월호 참사…침몰선서 선장 먼저 탈출	45	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529778&year=2015	international
06	사진서울시 지방세, ‘카카오페이’로 간편 결제 가능해진다…‘언제부터?’	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529037&year=2015	society
06	16 Asian nations agree to seal RCEP in November	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529644&year=2015	gen
06	법인세 등 부자증세 추진	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=529665&year=2015	politics
06	"親朴 ""국회법 협상실패 유승민 사퇴하라"""	1	1	http://news.mk.co.kr/news_forward.php?domain=news&no=529660&year=2015	politics
06	[카드뉴스] 이 시대의 스포츠영웅 어록	33	0	http://news.mk.co.kr/news_forward.php?domain=news&no=528679&year=2015	society
06	비즈플레이 ‘콜라보’, “비즈니스 커뮤니케이션에 딱 이네”	116	0	http://news.mk.co.kr/news_forward.php?domain=news&no=527277&year=2015	business
06	朴 대통령 “메르스 초기 대응 미흡…보건역량 총동원”	0	3	http://news.mk.co.kr/news_forward.php?domain=news&no=527287&year=2015	society
06	창의성이 머릿속에서 걸어 나오게 하는 기술 (1)	7	7	http://bigs.mk.co.kr/view.php?no=527301&year=2015	gen
06	핀테크 전쟁 본격화…누가 한국의 애플페이 될까	12	2	http://news.mk.co.kr/news_forward.php?domain=news&no=526593&year=2015	it
06	대륙의 6억 네티즌 `K-게임`에 열광	28	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526594&year=2015	it
06	[사설] SOFA 개정해 미군 위험물질 반입 한국이 관할토록	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=526493&year=2015	gen
06	갤럭시 그랜드 맥스·G3비트…성능은 프리미엄 단말기값은 저렴	0	6	http://news.mk.co.kr/news_forward.php?domain=news&no=526597&year=2015	it
06	쑥쑥 크는 스마트폰 보조배터리시장…올 1천억 ↑	0	4	http://news.mk.co.kr/news_forward.php?domain=news&no=526598&year=2015	it
06	고속질주 알뜰폰 1만원대 요금 기대	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526601&year=2015	it
06	中 텐센트 2일 한국 상륙…`위챗페이` 결제 서비스	11	1	http://news.mk.co.kr/news_forward.php?domain=news&no=526588&year=2015	economy
06	아이디포소프트, 모바일 메신저 서비스 `깡통` 출시	0	5	http://news.mk.co.kr/news_forward.php?domain=news&no=526576&year=2015	it
06	엔저에만 기대지 않고 외형 키우기보다 수익성 개선	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526587&year=2015	gen
06	한은, 경상수지 38개월째 흑자 ‘역대최장’…4월 81억4000만달러 흑자(종합)	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526921&year=2015	economy
06	한국서 아시아 메르스 최다 사망자…환자발생 세계3위	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526744&year=2015	society
06	요우커, 메르스 확산에 발길 돌리나	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=528667&year=2015	society
06	[정인택의 부동산돋보기] 가장 먼저 경제자유구역으로 지정된 곳은?	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=527411&year=2015	estate
06	‘칼 없는 정육점’…무인정육유통 도입한다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=527531&year=2015	business
06	여름 신사 발냄새·땀 다 잡아준다	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=527542&year=2015	business
06	핀테크 강국?···보안 투자해야 가능하다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=527788&year=2015	economy
06	핀테크에 뜨거운 글로벌 증시···한국은지금?	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=527775&year=2015	stock
06	야외활동 시즌···캠핑때 일산화탄소 중독 주의보	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=527838&year=2015	it
06	나의 몸과 움직임이 비밀번호가 되는 세상!	3	0	http://bigs.mk.co.kr/view.php?no=527427&year=2015	gen
06	입가 물집 헤르페스, 쉽게 봤다간 ‘낭패’	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=528013&year=2015	it
06	전국 집창촌 철거, 사실상 ‘올스톱’	0	11	http://news.mk.co.kr/news_forward.php?domain=news&no=529050&year=2015	society
06	부동산 안심거래 `에스크로` 도입한다	19	4	http://news.mk.co.kr/news_forward.php?domain=news&no=529545&year=2015	estate
06	보건복지부의 메르스 예방법, 비난 쇄도…“낙타 고기라니”	0	5	http://news.mk.co.kr/news_forward.php?domain=news&no=529035&year=2015	society
06	질병관리본부가 제시한 ‘메르스 예방법’	22	4	http://news.mk.co.kr/news_forward.php?domain=news&no=529254&year=2015	society
06	`메르스공포`, 초등교 등 44곳 휴업…확산 조짐	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529246&year=2015	society
06	청약불패 `빅3` 연내 1만6천가구 분양	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529546&year=2015	estate
06	마윈 따라했더니 하루에 1조원 벌어	0	4	http://news.mk.co.kr/news_forward.php?domain=news&no=529267&year=2015	international
06	사모債 발행시장으로 몰린다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529613&year=2015	gen
06	[김세형 칼럼] 한국夢, 누가 꾸나	6	9	http://news.mk.co.kr/news_forward.php?domain=news&no=529624&year=2015	gen
06	메르스 자가 격리자 650명 ‘셀프 관리’ 하라?	0	40	http://news.mk.co.kr/news_forward.php?domain=news&no=529314&year=2015	society
06	청와대, 비서실내 메르스 확산 방지 긴급 대책반 가동(속보)	33	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529126&year=2015	politics
06	위기의 전통시장, 엽전이 구했다	3	8	http://news.mk.co.kr/news_forward.php?domain=news&no=529183&year=2015	society
06	"""이통사라고 무시하던 구글 시연 보더니 먼저 제휴 요구"""	120	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529706&year=2015	business
06	디지털 `개인비서` 둬볼까…윈도10 내달 29일 출시	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529705&year=2015	business
06	`한국 호적서적으로 韓日가교` 오나카 데쓰오 가조출판 사장	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=529749&year=2015	society
06	삼우당 섬유패션대상에 변상기 회장·김해규 대표	99	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525607&year=2015	society
06	한국형 핀테크에 영국도 놀랐다	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=530502&year=2015	business
06	"최경환 경제부총리 ""하반기 정책 핵심은 청년 일자리"""	229	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525500&year=2015	economy
06	고전하는 중국 제조업…2분기도 어렵다	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525521&year=2015	international
06	삼성 `LTE 재난통신망` 세계 첫 시연	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525544&year=2015	business
06	`만리방화벽` 쌓는 中 사이버 감시	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525522&year=2015	international
06	日영화 3년만에 中개봉…양국 문화적 관계 개선	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525518&year=2015	international
06	그리스 `디폴트 시한폭탄` 이제 남은시간은 한달뿐	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525513&year=2015	international
06	디플레 그림자 벗어난 유로존	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=530328&year=2015	international
06	건설폐기물업체 비자금혐의 압수수색	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=530322&year=2015	society
06	"그리스, 채권단에 최종 협상안 제출…""타결 긍적적"""	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=530336&year=2015	international
06	하이트진로, UAE에 맥주 수출	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525545&year=2015	business
06	"국정마비 부른 국회법…朴 ""받아들일수 없다"""	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=525657&year=2015	politics
06	中 카페베네 삐걱…임금체불 논란도	5	3	http://news.mk.co.kr/news_forward.php?domain=news&no=525650&year=2015	business
06	위기의 수출…6년만에 두자릿수 추락	47	5	http://news.mk.co.kr/news_forward.php?domain=news&no=525654&year=2015	economy
06	"""기부금 세액공제율 확대"" 9월 국회 법개정 급물살"	8	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525667&year=2015	politics
06	메르스 확진환자 접촉 교직원 소속 세종시 유치원 휴업	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=530672&year=2015	society
06	서울 아파트 분양권거래 사상최대	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=525669&year=2015	estate
06	이라크군-IS 안바르주 곳곳서 치열한 교전	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526395&year=2015	international
06	美 `애국법` 만료, 테러정보 공백사태 오나	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526417&year=2015	international
06	孫, 대구로 달려가 김부겸 만나	29	0	http://news.mk.co.kr/news_forward.php?domain=news&no=534046&year=2015	politics
06	소프트뱅크 손정의회장이 쿠팡 택한 이유	205	2	http://news.mk.co.kr/news_forward.php?domain=news&no=534068&year=2015	business
06	한의원 교통사고 진료비 종합병원 3배	401	1	http://news.mk.co.kr/news_forward.php?domain=news&no=533999&year=2015	society
06	4번째 파이낸스센터 세종시에	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=533978&year=2015	estate
06	MK전자 측 `백기사 연합군` 한토신 2대주주 지분 인수	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=533961&year=2015	business
06	서울랜드 2017년 철거…친환경 테마파크로 재조성	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=533979&year=2015	society
06	北전역 타격가능한 `500㎞ 탄도미사일` 첫 시험발사	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=533976&year=2015	politics
06	BNP파리바, 보험금 지급 소송 1위 손보사…고객 분쟁 많아	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=534583&year=2015	economy
06	‘메르스 휴업’ 전국적으로 휴업하는 학교 544곳 ‘대학교 4곳도 포함’	2	0	http://star.mk.co.kr/new/view.php?mc=ST&no=534587&year=2015	gen
06	정몽준 “FIFA 회장 출마, 신중히 판단해서 결정할 것”	1	0	http://star.mk.co.kr/new/view.php?mc=ST&no=534618&year=2015	gen
06	中 또 270조원 돈풀기…사실상 양적완화	20	1	http://news.mk.co.kr/news_forward.php?domain=news&no=534087&year=2015	international
06	자위대, 아베 訪美이후 한달새 무기 5조 구입	2	1	http://news.mk.co.kr/news_forward.php?domain=news&no=534092&year=2015	international
06	LTV·DTI 규제 완화 1년 연장한다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=526467&year=2015	estate
06	갓오브하이스쿨, 흥행질주…웹툰과 게임의 절묘한 만남 ‘눈길’	8	0	http://game.mk.co.kr/main/gamenews_detail.php?NO=201500525776	gen
06	한국교직원공제회, 미래 新산업 발굴·조직혁신…제2도약준비 `착착`	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535177&year=2015	gen
06	목포시, 조선업 의존 낮추고 세라믹산단 키워 대중국 수출기지로	76	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535178&year=2015	gen
06	다시 꺼내보는 세월호 징비록 그때의 실수 그대로 반복했다	43	31	http://news.mk.co.kr/news_forward.php?domain=news&no=550319&year=2015	gen
06	"""논문·프로젝트 치여 산 한국…미국 와선 원없이 SW 개발"""	100	0	http://news.mk.co.kr/news_forward.php?domain=news&no=570744&year=2015	gen
06	집에 갇힌 노인들…길잃은 경제개혁…여름 특수 실종	0	15	http://news.mk.co.kr/news_forward.php?domain=news&no=573845&year=2015	gen
06	조선·車 핵심SW 대부분 수입…비상등 켜진 한국 제조업	985	299	http://news.mk.co.kr/news_forward.php?domain=news&no=577402&year=2015	gen
06	SW로 바이러스 전파경로 탐지, 제2의 메르스 막는다	12	9	http://news.mk.co.kr/news_forward.php?domain=news&no=604814&year=2015	gen
06	BNK금융그룹, 부산·경남은행 `투뱅크` 체제…해외로 뻗어간다	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535182&year=2015	gen
06	[창조경제리더] 창조 DNA를 `씨줄`과 `날줄`로 엮는 사람들	17	0	http://news.mk.co.kr/news_forward.php?domain=news&no=535184&year=2015	gen
06	‘꼰대’ 거부하는 채현국·신영복·호세 무히카 이런 ‘단호박 할배’들은 처음이다	811	64	http://news.mk.co.kr/news_forward.php?domain=news&no=557825&year=2015	culture
06	SW인력 `이중고`…숫자 부족하고 질도 떨어지고	280	585	http://news.mk.co.kr/news_forward.php?domain=news&no=570743&year=2015	gen
06	T맵·김기사에 밀려도 혈세 계속 쏟아부은 UTIS	221	1	http://news.mk.co.kr/news_forward.php?domain=news&no=574068&year=2015	gen
06	강남 테헤란로에 `SW 도제특구`	42	39	http://news.mk.co.kr/news_forward.php?domain=news&no=577400&year=2015	gen
06	환갑 넘어도 개발자…미국선 `투트랙` 당연	38	97	http://news.mk.co.kr/news_forward.php?domain=news&no=574275&year=2015	gen
06	Citylife 기획시리즈 |   와인 왕초보 탈출하기… 삐노 누아 섬세하고 상큼 ‘소주파’ 쉬라 선택이 적당	0	2	http://news.mk.co.kr/news_forward.php?domain=news&no=531628&year=2015	culture
